vehicle_id,route_id, route_direction,timestamp,lat,lng
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254013000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602253996000,-23.56045,-46.643369375
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254003000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254000000,-23.612826249999998,-46.6380695
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254006000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254020000,-23.597035499999997,-46.645243625
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254022000,-23.6537185,-46.608308
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254001000,-23.5930055,-46.642157
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254023000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254006000,-23.652816,-46.607754
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254035000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254026000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254037000,-23.549877000000002,-46.631001999999995
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254020000,-23.652816,-46.607754
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265134000,-23.657743,-46.596879
9_1023,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265107000,-23.653554,-46.572496
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265104000,-23.66665,-46.62025
9_1029,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265114000,-23.666143,-46.620745
9_52266,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,0,1602265094000,-23.683875,-46.626911
9_1017,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265139000,-23.658991,-46.598283
9_53410,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265148000,-23.671961,-46.581141
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265105000,-23.618036,-46.6376909
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265076000,-23.618641,-46.638033
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265144000,-23.673783,-46.607783
9_52344,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265116000,-23.639752,-46.627494
9_53409,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265130000,-23.673144,-46.584
9_1031,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265016000,-23.698258,-46.552634
9_1013,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,1,1602265175000,-23.629348,-46.629948
9_53408,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265046000,-23.672902,-46.5835999
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265168000,-23.698529,-46.552478
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254092000,-23.6348515,-46.6273475
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254069000,-23.653359000000002,-46.6079885
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254093000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254091000,-23.6140875,-46.638317
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254067000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254090000,-23.596185,-46.642500999999996
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254067000,-23.5470345,-46.6298525
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,-1,1602254081000,-23.552754,-46.62553675
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254079000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254071000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254082000,-23.549877000000002,-46.631001999999995
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254061000,-23.638097000000002,-46.6087645
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254103000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254087000,-23.557875125000002,-46.641175249999996
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254096000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254065000,-23.596413125,-46.64517975
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254095000,-23.652816,-46.607754
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254064000,-23.652816,-46.607754
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254138000,-23.63276925,-46.62747399999999
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254114000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254148000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254133000,-23.557312625,-46.64069025
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254137000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254136000,-23.61655275,-46.63886600000001
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254141000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254157000,-23.594501625,-46.644985750000004
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254155000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254136000,-23.596467,-46.642531
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254158000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254140000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,-1,1602254126000,-23.55178725,-46.6255915
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254125000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254116000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254147000,-23.550132,-46.6316305
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254155000,-23.652816,-46.607754
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254151000,-23.638097000000002,-46.6087645
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265254000,-23.656945,-46.596108
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265245000,-23.669538,-46.618211
9_1017,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265259000,-23.657308,-46.596491
9_53410,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265238000,-23.674383,-46.581805
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265225000,-23.618393,-46.638715
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265256000,-23.618361,-46.638961
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265255000,-23.673683,-46.611494
9_52344,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265198000,-23.647502,-46.624594
9_1031,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265194000,-23.698196,-46.552679
9_1013,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,1,1602265295000,-23.633315,-46.627558
9_52350,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265161000,-23.673013,-46.583788
9_53412,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265201000,-23.673008,-46.583705
9_53408,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265227000,-23.672894,-46.58363
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265288000,-23.694795,-46.550688
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254182000,-23.63141875,-46.627446
1_51216,ed5ea2bf-7194-42fb-89a9-8794a74a27df,1,1602254017000,-23.56168075,-46.61274675
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254204000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254193000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254216000,-23.5544255,-46.63882087499999
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254182000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254181000,-23.617099749999998,-46.638982
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254186000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254201000,-23.591927499999997,-46.646793
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254200000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254181000,-23.597235749999996,-46.642618
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254203000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254185000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,-1,1602254214000,-23.548246499999998,-46.6262405
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254215000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254206000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254199000,-23.549399,-46.632179
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254199000,-23.652816,-46.607754
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254197000,-23.638097000000002,-46.6087645
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265374000,-23.648516,-46.585958
9_1023,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265288000,-23.649225,-46.578035
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265305000,-23.670844,-46.614844
9_1029,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265294000,-23.666308,-46.6207149
9_52266,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265283000,-23.6838659,-46.626822
9_1017,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265379000,-23.65203,-46.590683
9_53410,b99cd78c-f020-48b2-82d8-4f66006b4727,0,1602265350000,-23.672805,-46.583233
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265345000,-23.618073,-46.639099
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265386000,-23.617622,-46.638605
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265347000,-23.675027,-46.614311
9_53409,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265309000,-23.673075,-46.584019
9_1031,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265373000,-23.698046,-46.552601
9_1013,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,1,1602265385000,-23.637656,-46.627196
9_52350,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265341000,-23.673033,-46.58383
9_53412,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265381000,-23.672977,-46.5837379
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265407000,-23.685665,-46.554381
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254318000,-23.6222475,-46.6278885
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254338000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254328000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254290000,-23.552169499999998,-46.6368555
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254318000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254327000,-23.6183305,-46.63925450000001
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254320000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254337000,-23.5874165,-46.6483325
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254344000,-23.653594,-46.6082155
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254315000,-23.598516,-46.641241
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254339000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254321000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,-1,1602254303000,-23.546205,-46.626383000000004
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254306000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254341000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254337000,-23.54935475,-46.63331075
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254334000,-23.652816,-46.607754
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254333000,-23.638097000000002,-46.6087645
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254362000,-23.6216975,-46.62784775
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254377000,-23.638097000000002,-46.6087645
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254383000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254373000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254381000,-23.55192575,-46.635896
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254362000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254372000,-23.6190305,-46.639416
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254366000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254381000,-23.5872875,-46.6482965
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254389000,-23.653594,-46.6082155
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254361000,-23.598506999999998,-46.639347
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254383000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254366000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,-1,1602254393000,-23.5430845,-46.6278485
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254395000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254387000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254370000,-23.549416,-46.6331755
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254380000,-23.652816,-46.607754
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265494000,-23.653365,-46.573006
9_52235,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265446000,-23.685058,-46.626238
9_1023,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265468000,-23.652908,-46.5915109
9_1019,c0406960-721b-4c89-953e-e5eacf65e0b6,0,1602265453000,-23.648255,-46.580474
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265480000,-23.675005,-46.614288
9_1029,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265490000,-23.666198,-46.620843
9_52266,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265463000,-23.683905,-46.626883
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265405000,-23.6177579,-46.638226
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265483000,-23.670216,-46.616727
9_53409,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265489000,-23.673086,-46.584019
9_53408,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265406000,-23.672905,-46.583619
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265472000,-23.618416,-46.635833
9_1013,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,1,1602265475000,-23.644458,-46.626255
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265527000,-23.676866,-46.556671
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254453000,-23.616862499999996,-46.627261250000004
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254416000,-23.638097000000002,-46.6087645
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254429000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254418000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254426000,-23.55193575,-46.63452275
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254453000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254418000,-23.6205758125,-46.63975243749999
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254456000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254427000,-23.5870825,-46.648207
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254434000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254452000,-23.597986375,-46.636731625
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254429000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254456000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,1,1602254453000,-23.5473415,-46.629296499999995
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254440000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254432000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254415000,-23.550024999999998,-46.634035
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254426000,-23.652816,-46.607754
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265583000,-23.658105,-46.571428
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265596000,-23.673527,-46.611933
9_1029,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265609000,-23.666193,-46.620751
9_1017,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265618000,-23.651968,-46.574915
9_53410,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265530000,-23.672805,-46.583175
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,1,1602265585000,-23.620926,-46.63439
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265593000,-23.622958,-46.635488
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265591000,-23.669477,-46.618188
9_52344,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265606000,-23.664311,-46.620766
9_1031,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265552000,-23.698154,-46.55269
9_52350,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265521000,-23.673022,-46.583855
9_53412,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265561000,-23.673005,-46.583722
9_53408,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265586000,-23.672894,-46.58363
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265646000,-23.670623,-46.55973
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254543000,-23.61369775,-46.62713925
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254534000,-23.638097000000002,-46.6087645
1_51203,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254549000,-23.638097000000002,-46.6087645
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254565000,-23.653359000000002,-46.6079885
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254553000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254573000,-23.551139999999997,-46.632251499999995
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254543000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254551000,-23.624724,-46.64066425
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254547000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254562000,-23.5843485,-46.647876
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254569000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254548000,-23.601667125,-46.63678325
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254563000,-23.5470345,-46.6298525
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254547000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254534000,-23.54645675,-46.629903999999996
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254576000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254566000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254550000,-23.5503985,-46.63575725
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254561000,-23.652816,-46.607754
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254609000,-23.653359000000002,-46.6079885
1_52851,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254633000,-23.5470345,-46.6298525
1_52859,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254609000,-23.626880874999998,-46.640247375
1_52845,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254614000,-23.6534925,-46.608115
1_52848,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254593000,-23.601985375,-46.63678775
1_52834,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254609000,-23.5470345,-46.6298525
1_52841,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254621000,-23.5470345,-46.6298525
1_52699,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254612000,-23.5470345,-46.6298525
1_52808,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254610000,-23.55228725,-46.63763125
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254634000,-23.607440437500003,-46.627106999999995
1_51221,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254631000,-23.638097000000002,-46.6087645
1_51203,9a2725fb-9841-4eb5-81b1-b7c4b6adeb94,0,1602254626000,-23.638097000000002,-46.6087645
1_52823,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254598000,-23.652816,-46.607754
1_52840,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254594000,-23.55018875,-46.6313765
1_52819,d34474a8-3614-48c0-b3c1-f2da8abca2e7,-1,1602254637000,-23.652816,-46.607754
1_52843,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254607000,-23.582439,-46.64925025
1_52800,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254637000,-23.652816,-46.607754
1_51227,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254623000,-23.54645675,-46.629903999999996
1_52828,d34474a8-3614-48c0-b3c1-f2da8abca2e7,0,1602254606000,-23.652816,-46.607754
9_1021,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265733000,-23.664288,-46.56948
9_52235,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265691000,-23.684733,-46.628455
9_1023,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265648000,-23.658581,-46.597696
9_53413,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265733000,-23.674058,-46.608277
9_1029,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265729000,-23.66627,-46.6208979
9_52266,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265643000,-23.683805,-46.626805
9_1017,eca1ccc4-cd54-4b48-b232-c58abc43532f,-1,1602265737000,-23.655058,-46.57139
9_53410,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265710000,-23.672819,-46.583183
9_1011,eca1ccc4-cd54-4b48-b232-c58abc43532f,1,1602265705000,-23.6230629,-46.633548
9_53411,b99cd78c-f020-48b2-82d8-4f66006b4727,1,1602265703000,-23.623913,-46.629388
9_52262,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265741000,-23.665991,-46.620916
9_52344,a1b370c0-42c7-4a9d-a1aa-00f5dbbfb821,-1,1602265724000,-23.665677,-46.621111
9_53409,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265669000,-23.673002,-46.584055
9_1031,c0406960-721b-4c89-953e-e5eacf65e0b6,-1,1602265731000,-23.698169,-46.552608
9_1013,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,-1,1602265774000,-23.658759,-46.617298
9_52350,d76c5924-95d2-4f13-a0fa-03e4ff12ebe0,-1,1602265701000,-23.673019,-46.58383
9_53412,b99cd78c-f020-48b2-82d8-4f66006b4727,-1,1602265741000,-23.672975,-46.5837519
9_1015,1584ebd7-f3ca-43ab-a6fa-5483a0f6f2a4,0,1602265765000,-23.665091,-46.5616429
1_51230,ed5ea2bf-7194-42fb-89a9-8794a74a27df,0,1602254678000,-23.605577,-46.626299
1_52795,d34474a8-3614-48c0-b3c1-f2da8abca2e7,1,1602254687000,-23.653359000000002,-46.6079885
